targetTitle,targetIndex,topTitle,similarity
아기돼지 삼형제 [양산],973,"아기돼지 삼형제 [충주], 아기돼지 삼형제 [아산], 호두까기인형 [경남 양산], 브런치 콘서트, 빛으로 사랑으로, 이은결의 MAGIC & ILLUSION [양산], 일 테노레, 맥베스 [서울], 달 샤베트, 호두까기인형 [안양], 제1회 대구 창작 뮤지컬 페스타, 개막식 & 뮤지컬 HAPPY BY BUS 갈라 콘서트, 호두까기인형 [청주], 딜쿠샤","[(525, 0.5304447426930862), (527, 0.4011059841766147), (1136, 0.3286847332619551), (429, 0.2517839166568035), (441, 0.20716209088167034), (1010, 0.11416946257449095), (937, 0.11099640178417487), (926, 0.10891479370394969), (688, 0.10716519826976016), (764, 0.10658231301958393), (1051, 0.10551450764812569), (931, 0.10384376612071625)]"
"한 시간짜리 오페라, 오페라 보러 화요: 피가로의 결혼 [과천]",974,"어린이를 위한 오페라, 피가로의 결혼, 아벨 콰르텟 X 마사야카메이 [과천], 공룡 애니멀 쇼 [과천], 콘서트 오페라, 푸치니 잔니스키키 [속초], 국립오페라단 초청 신예성악가와 함께하는 오페라 여행, F1963 오페라 갈라 콘서트 [부산], 봄 작가, 겨울 무대, 서재 결혼 시키기, 소소한 클래식, 미드나잇 인 파리, 히사이시 조 & 시네마 클래식: 크리스마스 드림, 필하모닉스 내한공연, 프렌쥬 클래식 사파리 Ⅱ [음성], 실험실 콘서트 [대구]","[(1246, 0.5055405572919485), (755, 0.3006625464980921), (1247, 0.2760662598424251), (413, 0.2717292129379526), (701, 0.2601918622919317), (512, 0.2387134632019489), (1009, 0.1218404767663259), (1299, 0.08545624423052973), (502, 0.08534058242961638), (982, 0.08526305226914005), (815, 0.08439647138405838), (1241, 0.08364484007031116)]"
"씨네스테이지, 라 보엠",975,"홍진호 첼로 리사이틀 [울산], 호두까기인형 [울산 중구], 브레이크 아웃 [울산], 터치드(TOUCHED) 콘서트 [울산], 재즈피아니스트 김가온 콘서트 [울산], 말로 & 카리나 네뷸라, 크리스마스 재즈 콘서트 [울산], 소소한 클래식, 미드나잇 인 파리, 히사이시 조 & 시네마 클래식: 크리스마스 드림, 필하모닉스 내한공연, 프렌쥬 클래식 사파리 Ⅱ [음성], 실험실 콘서트 [대구], 마술피리 [수원]","[(1338, 0.32336387317476883), (1267, 0.2854284621742936), (1061, 0.2451763572355989), (1184, 0.23171509482850328), (1320, 0.23171509482850328), (1118, 0.1879139345859091), (1299, 0.15195805571647683), (502, 0.15175238622391118), (982, 0.15161452230827283), (815, 0.15007357058960333), (1241, 0.148737021878844), (1351, 0.14605304306019276)]"
"강북문화재단 마티네 콘서트 III, 송영민의 해설과 함께하는 유니크 클래식 with 반도네온",976,"SC브라이트 코리아 베트남 마티네 콘서트, 제2회 시민과 함께하는 콘서트 동행 With you, 더 시네마 & 클래식 with 또모 Vol.4 [수원], KT와 함께하는 예술의전당 마음을 담은 클래식 (11월), HK와 함께하는 행복나무플러스의 삶과 나눔 콘서트, 히사이시 조 & 시네마 클래식 with TMO 솔로이스츠, 금난새와 함께하는 모닝콘서트 (12월), 제6회 웰니스와 함께하는 KNN방송교향악단 정기연주회, 윈터 무비 콘서트 with 경서 & 김민석, 더 시네마 & 클래식 with 또모 Vol.4: the fairy tale [부천], 신세계와 함께하는 예술의전당 토요콘서트 (12월), 국립오페라단 초청 신예성악가와 함께하는 오페라 여행","[(773, 0.2238434430915281), (557, 0.18782220511111258), (1181, 0.17806402646093247), (1028, 0.1739027162323316), (784, 0.16852935378432293), (534, 0.16729157099713465), (614, 0.16340849761367313), (1362, 0.1630548567385676), (1251, 0.1555744555111854), (886, 0.15471160757240743), (1225, 0.15291486749443517), (701, 0.1519530606077188)]"
원오트릭스 포인트 네버 내한공연 [서울],977,"플라이 바이 미드나잇 내한공연 [서울], XYLØ 한국 쇼케이스, KARDI 첫 단독 콘서트: RED ZONE, 필하모닉스 내한공연, 베니 싱스 내한공연, 파리나무십자가 소년합창단 내한공연 [창원], 파슬스 내한공연 (PARCELS LIVE IN SEOUL), 사카모토 미우(Miu Sakamoto) 첫 내한공연: Still Lights, 유루메루모 내한공연, GOLDEN YOU TOUR in KOREA, 미스터트롯2 TOP7 콘서트 [서울], 부활 크리스마스 콘서트 [서울], 변진섭 전국투어 콘서트: 변천사 [서울]","[(959, 0.5479154514956179), (721, 0.4404566714133594), (520, 0.4289584665352637), (982, 0.2258977772164447), (1172, 0.16993024839728452), (1213, 0.14850507552477843), (1307, 0.1378291432382368), (951, 0.13416257218385602), (1249, 0.1307010413383673), (1387, 0.11886585175101477), (479, 0.1156617043100214), (1403, 0.10973804829784872)]"
웡이자랑,978,"연극 라면 [광주], 연극 on stage, 띨뿌리 [화성], 컬렉션, 르 시드, 로제타, 90분, 이방인의 뜰, 정희정, 903호, 튜링머신, 여자만세 [제주], 뽁 [전주(앵콜)]","[(1278, 0.18969080935951355), (1390, 0.17550699352070057), (800, 0.1749255227947056), (836, 0.16337375764538992), (705, 0.16211245208838582), (503, 0.15647324006800006), (831, 0.15647324006800006), (1269, 0.15647324006800006), (846, 0.15321617857476263), (1391, 0.1524502944051626), (473, 0.1419350967881475), (493, 0.14077805185560116)]"
소란 WINTER CONCERT: WISHLIST [서울],979,"10CM WINTER CONCERT: 9+1, OH MY GIRL FAN CONCERT, OH MY LAND, 류수정 단독 콘서트: WINTER WONDERLAND, 정성하 콘서트, Winter Room, TREASURE CONCERT: REBOOT [서울], 플라워 단독 콘서트, rose in winter, 조용필 & 위대한탄생 Tour Concert [서울], AKMU CONCERT: AKMUTOPIA [수원], AKMU CONCERT, AKMUTOPIA [광주], AKMU CONCERT, AKMUTOPIA [고양], AKMU CONCERT, AKMUTOPIA [창원], AKMU CONCERT: AKMUTOPIA [대구]","[(699, 0.3435559049339509), (812, 0.30925573950288615), (958, 0.22591519737727844), (1018, 0.20949717802431067), (1385, 0.19056573570049987), (630, 0.19003449080223223), (1087, 0.18672612425078777), (683, 0.16390065437615), (1235, 0.16186997497390243), (993, 0.16147248633325573), (1233, 0.1580289725884197), (1037, 0.15428411925104185)]"
"폴킴 단독 콘서트, 남은 밤 [부산]",980,"엄정화 단독 콘서트: 초대 [부산], 자우림 단독 콘서트: MIDNIGHT EXPRESS [부산], AKMU CONCERT, AKMUTOPIA [부산], 임영웅 콘서트: IM HERO TOUR [부산], 조용필 & 위대한탄생 Tour Concert [부산], 나훈아 연말 콘서트: 12月에 IN DECEMBER [부산], 최백호 콘서트 [부산], 린(LYn) 콘서트: HOME [부산], 김완선, MUSIC 콘서트 [부산], 석지민트리오 첫 번째 단독 공연, Portraits [부산], 변진섭 전국투어 콘서트: 변천사 [부산], 엄정화 단독 콘서트: 초대 [서울]","[(733, 0.6160249009255978), (749, 0.5581651911308059), (1234, 0.4947422589112661), (1173, 0.45895911456602784), (954, 0.45107764047944426), (1040, 0.4450326878189075), (689, 0.29027741386157907), (1358, 0.28337300153759515), (883, 0.28168089884046776), (501, 0.27479312109698834), (1404, 0.27027395360670187), (731, 0.26409877405288856)]"
"유성은 단독공연, Listen",981,"보라미유 단독 콘서트, 마음 꽃, 정재일 콘서트, Listen, 소년: 달 연말 단독공연, 단독보도, 카코포니 단독공연, DIPUC, 장기하 단독공연, ㅈㄱㅎ (12.03. 일 스탠딩), 장기하 단독공연, ㅈㄱㅎ (12.02. 토 지정석), 브레멘 음악대 [창원], Wave to Earth 단독공연: flaws and all, Seoul, 김영후 빅밴드 단독공연: 범인류적 유산, 그리고 우리가 맞이할 미래, 크리스마스 콘서트, 선물, 최백호 콘서트 [부산], 성시경 연말 콘서트","[(476, 0.45354089988055174), (796, 0.3494683455228505), (1115, 0.20726079673163444), (485, 0.20256106586908365), (718, 0.1761000499954289), (720, 0.1761000499954289), (1134, 0.17111166765858904), (1260, 0.14535747502060026), (1214, 0.13606082199336117), (961, 0.1203625569612292), (689, 0.11717456549912056), (466, 0.11187996581181155)]"
필하모닉스 내한공연,982,"회원음악회, 필하모닉스 [대전], 송성준 피아노 독주회, 이주희 피아노 독주회, 정승미 피아노 독주회, 이선미 피아노 독주회, 박혜윤 피아노 독주회, 손열음의 커튼콜, KT와 함께하는 예술의전당 마음을 담은 클래식 (11월), 신세계와 함께하는 예술의전당 토요콘서트 (12월), 윤지희 피아노 리사이틀, 최진영 바이올린 독주회, 유자은 바이올린 독주회","[(758, 0.45679402719475737), (711, 0.34547549743050743), (745, 0.34547549743050743), (802, 0.34547549743050743), (901, 0.34547549743050743), (1374, 0.34547549743050743), (1221, 0.34529450371502163), (1028, 0.3429713836857572), (1225, 0.3381266807384643), (579, 0.33765060814102243), (432, 0.3362035831756585), (581, 0.3362035831756585)]"
환희 단독 콘서트: OVER THE SKY [김해],983,"환희 단독 콘서트: OVER THE SKY [서울], 이무진 전국투어 콘서트: 별책부록 [김해], 나윤선 재즈콘서트: FEELING GOOD [김해], 엄정화 단독 콘서트: 초대 [서울], 이글루베이 단독 콘서트, 장막, 크리스피 단독 콘서트, Neighborhood, 류수정 단독 콘서트: WINTER WONDERLAND, 엄정화 단독 콘서트: 초대 [대구], 엄정화 단독 콘서트: 초대 [부산], 자우림 단독 콘서트: MIDNIGHT EXPRESS [서울], 맥거핀 단독 콘서트: Mr. Education2, 폴킴 단독 콘서트, 남은 밤 [부산]","[(624, 0.7628874690085744), (987, 0.4535660681191333), (1008, 0.34495289915572086), (731, 0.24191978428070993), (518, 0.24145408683428485), (1185, 0.24145408683428485), (958, 0.22901837127431526), (738, 0.22672260986402187), (733, 0.22521061430263847), (762, 0.21623910134388377), (443, 0.21496212146340826), (980, 0.21453889544165297)]"
피아니스트 안드레 보아이나인과 함께하는 피아노 렉쳐 콘서트: 브람스의 음악과 이야기,984,"호프만의 이야기 & 라보엠, 피아니스트 최진아 리사이틀, 피아니스트 김진석 베토벤 시리즈 6 [부산], 천예나 피아노 독주회, 이나래 피아노 독주회, 김지은 피아노 독주회, 송성준 피아노 독주회, 이주희 피아노 독주회, 정승미 피아노 독주회, 이선미 피아노 독주회, 박혜윤 피아노 독주회, 윤지희 피아노 리사이틀","[(545, 0.19769611358271702), (540, 0.18409279667550438), (1353, 0.16648546114685556), (438, 0.16033324258242682), (516, 0.16033324258242682), (791, 0.16033324258242682), (711, 0.15976638698078446), (745, 0.15976638698078446), (802, 0.15976638698078446), (901, 0.15976638698078446), (1374, 0.15976638698078446), (579, 0.15614773877098737)]"
"부평문화사랑방 상설공연, 너에게 주고픈 클래식 선물세트",985,"호랑이의 꽃길 [인천], 소소한 클래식, 미드나잇 인 파리, 히사이시 조 & 시네마 클래식: 크리스마스 드림, 프렌쥬 클래식 사파리 Ⅱ [음성], 하우스콘서트, 8인의 클래식 신사들 (11월), 국립심포니오케스트라, 시네마 클래식 데이 [함안], 더 시네마 & 클래식 with 또모 Vol.4 [수원], 로맨스 풍류 클래식: 춘향, 그리고..., 제8회 구로 클래식 페스타, 더울림앙상블 (11.17), 필하모닉스 내한공연, 실험실 콘서트 [대구], 마술피리 [수원]","[(763, 0.3433384304498297), (1299, 0.1413280165135745), (502, 0.1411367343778259), (815, 0.13957535822984865), (1141, 0.12917153908100376), (1361, 0.1288477875430774), (1181, 0.12847504501043838), (881, 0.12846925387071734), (1364, 0.12575072927848435), (982, 0.1254197777797508), (1241, 0.12303942885983464), (1351, 0.12081916643460108)]"
이무진 전국투어 콘서트: 별책부록 [고양],986,"이무진 전국투어 콘서트: 별책부록 [대구], 이무진 전국투어 콘서트: 별책부록 [서울], 이무진 전국투어 콘서트, 별책부록 [안양], 이무진 전국투어 콘서트: 별책부록 [김해], 이무진 전국투어 콘서트: 별책부록 [전주], 이프온리 크리스마스 특별공연 [고양], 변진섭 전국투어 콘서트: 변천사 [서울], 백지영 전국투어 콘서트: BAEK SPACE [부산], 제2회 오케스트라 라움 정기연주회: Bohemian [고양], 백지영 전국투어 콘서트: BAEK SPACE [수원], 서울영챔버콰이어 기획연주회, NELSON MASS [고양], 이승철 전국투어 콘서트: RETRO Night [안양]","[(1126, 0.6983361599286109), (495, 0.6970838577966861), (416, 0.685908211315038), (987, 0.6624901830796791), (1080, 0.5857795201417461), (1224, 0.3399121623920971), (1403, 0.32757797190987986), (424, 0.2910099442798821), (857, 0.28585215396550623), (813, 0.2845960775214491), (421, 0.2784532933859391), (1022, 0.27617329507937866)]"
이무진 전국투어 콘서트: 별책부록 [김해],987,"이무진 전국투어 콘서트: 별책부록 [대구], 이무진 전국투어 콘서트: 별책부록 [서울], 이무진 전국투어 콘서트: 별책부록 [고양], 이무진 전국투어 콘서트, 별책부록 [안양], 이무진 전국투어 콘서트: 별책부록 [전주], 환희 단독 콘서트: OVER THE SKY [김해], 나윤선 재즈콘서트: FEELING GOOD [김해], 변진섭 전국투어 콘서트: 변천사 [서울], 백지영 전국투어 콘서트: BAEK SPACE [부산], 백지영 전국투어 콘서트: BAEK SPACE [수원], 이승철 전국투어 콘서트: RETRO Night [안양], 변진섭 전국투어 콘서트: 변천사 [부산]","[(1126, 0.6686005481289116), (495, 0.667401569843277), (986, 0.6624901830796791), (416, 0.6567017897200643), (1080, 0.5608366439015557), (983, 0.4535660681191333), (1008, 0.4057939331377583), (1403, 0.3136294869741424), (424, 0.27861854994933033), (813, 0.27247778984498106), (1022, 0.2644136550046563), (1404, 0.259446366471855)]"
벽 속의 요정 [성남],988,"친정엄마와 2박3일 [성남], GUMMY Tour Concert: LOVE [성남], 정동하X소향 THE GREATEST: 전율 [성남], 리처드 용재 오닐 & 임동혁 듀오 리사이틀 [성남], 모든 컴퍼니, PISTE: Eight Moments [성남], 무지개 요정 올리볼리 [광주], K리그2, K리그2, 호두까기 인형 [성남], 손민수, 윌슨 응 & 통영페스티벌오케스트라: ALL BRAHMS, 블루 블라인드 [성남], 손열음의 커튼콜 [성남]","[(454, 0.46992886271659634), (1033, 0.3580968845260647), (725, 0.34505201696318605), (786, 0.3052725931465657), (927, 0.28604735264782954), (1276, 0.23600534580220492), (1468, 0.21806012730248078), (1417, 0.2092616042304812), (990, 0.1838960315206977), (760, 0.1789093233305405), (486, 0.1773135623529469), (872, 0.176743057769566)]"
"하늘, 바람, 바다 [안동]",989,"페인터즈 [안동], 아티스트 인 안동, 성악, 아티스트 인 안동, 기악, 치타부와 바다 행성으로 출동, 피노키오 [안동], 민속악연주단 선풍 9번째 이야기: 춤, 바람 [대구], 전원경의 아트살롱, 그림 콘서트: 상트페테르부르크의 겨울 바람, 빨간코 루돌프와 산타크로스 [안동], 연극 라면 [광주], 연극 on stage, 띨뿌리 [화성], 컬렉션, 르 시드","[(895, 0.457796844656241), (818, 0.3844559066578991), (820, 0.3844559066578991), (633, 0.1912363678563247), (865, 0.18042170740215976), (719, 0.17322807229039427), (714, 0.1687905666087033), (1127, 0.1639440494429481), (1278, 0.13586663334439553), (1390, 0.12570743104828397), (800, 0.12529095082873085), (836, 0.11701696304133083)]"
호두까기 인형 [성남],990,"호두까기 인형, 호두까기 인형 [세종], 와이즈발레단 호두까기 인형 [부산], 호두까기 인형 [부산 영도], M 송년시리즈, 호두까기 인형 [마포], 호두까기 인형 [당진], 호두까기 인형 [김천], 호두까기 인형 [수원], 호두까기 인형 [강동], 호두까기 인형 [예산], 호두까기 인형 [김해], 격(隔)","[(1295, 0.5553216343844924), (759, 0.42802197745933795), (858, 0.426782970939632), (1178, 0.40449185627510825), (1197, 0.3961038639766606), (623, 0.35830613007273576), (1325, 0.3517100901457636), (687, 0.3404644454087897), (1161, 0.3356563933541128), (1129, 0.32110200193554006), (1296, 0.3141088992584007), (675, 0.21849668559739427)]"
